Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Data,5,record,timestamp,802840766,s,position_lat,406179923,semicircles,position_long,-1412193896,semicircles,distance,0.33,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,131,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840767,s,position_lat,406179923,semicircles,position_long,-1412193895,semicircles,distance,0.34,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,130,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840768,s,position_lat,406179922,semicircles,position_long,-1412193895,semicircles,distance,0.35,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,130,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840769,s,position_lat,406179922,semicircles,position_long,-1412193893,semicircles,distance,0.36,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,130,bpm,cadence,78,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840770,s,position_lat,406179921,semicircles,position_long,-1412193892,semicircles,distance,0.37,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,135,watts,heart_rate,130,bpm,cadence,77,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840771,s,position_lat,406179919,semicircles,position_long,-1412193891,semicircles,distance,0.39,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,130,bpm,cadence,77,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840772,s,position_lat,406179918,semicircles,position_long,-1412193891,semicircles,distance,0.39,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,130,bpm,cadence,78,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840773,s,position_lat,406179918,semicircles,position_long,-1412193890,semicircles,distance,0.4,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,130,bpm,cadence,78,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840774,s,position_lat,406179916,semicircles,position_long,-1412193889,semicircles,distance,0.41,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,130,bpm,cadence,78,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840775,s,position_lat,406179916,semicircles,position_long,-1412193888,semicircles,distance,0.42,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,144,watts,heart_rate,130,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840776,s,position_lat,406179915,semicircles,position_long,-1412193887,semicircles,distance,0.44,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,145,watts,heart_rate,130,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840777,s,position_lat,406179915,semicircles,position_long,-1412193885,semicircles,distance,0.45,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,131,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840778,s,position_lat,406179916,semicircles,position_long,-1412193884,semicircles,distance,0.45,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,131,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840779,s,position_lat,406179915,semicircles,position_long,-1412193883,semicircles,distance,0.46,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,131,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840780,s,position_lat,406179915,semicircles,position_long,-1412193882,semicircles,distance,0.46,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,131,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840781,s,position_lat,406179915,semicircles,position_long,-1412193882,semicircles,distance,0.46,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,131,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840782,s,position_lat,406179916,semicircles,position_long,-1412193882,semicircles,distance,0.46,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,131,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840783,s,position_lat,406179916,semicircles,position_long,-1412193882,semicircles,distance,0.46,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,132,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840784,s,position_lat,406179917,semicircles,position_long,-1412193882,semicircles,distance,0.46,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840785,s,position_lat,406179917,semicircles,position_long,-1412193882,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,132,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840786,s,position_lat,406179917,semicircles,position_long,-1412193881,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,133,bpm,cadence,78,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840787,s,position_lat,406179917,semicircles,position_long,-1412193881,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840788,s,position_lat,406179918,semicircles,position_long,-1412193882,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840789,s,position_lat,406179918,semicircles,position_long,-1412193882,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840790,s,position_lat,406179918,semicircles,position_long,-1412193883,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,133,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840791,s,position_lat,406179918,semicircles,position_long,-1412193884,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,132,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840792,s,position_lat,406179919,semicircles,position_long,-1412193885,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840793,s,position_lat,406179919,semicircles,position_long,-1412193886,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840794,s,position_lat,406179919,semicircles,position_long,-1412193887,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,132,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840795,s,position_lat,406179920,semicircles,position_long,-1412193888,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,133,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840796,s,position_lat,406179920,semicircles,position_long,-1412193889,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840797,s,position_lat,406179921,semicircles,position_long,-1412193890,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840798,s,position_lat,406179922,semicircles,position_long,-1412193891,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840799,s,position_lat,406179922,semicircles,position_long,-1412193892,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840800,s,position_lat,406179923,semicircles,position_long,-1412193893,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840801,s,position_lat,406179924,semicircles,position_long,-1412193895,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,134,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840802,s,position_lat,406179924,semicircles,position_long,-1412193896,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,134,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840803,s,position_lat,406179924,semicircles,position_long,-1412193897,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,134,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840804,s,position_lat,406179925,semicircles,position_long,-1412193898,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,134,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840805,s,position_lat,406179926,semicircles,position_long,-1412193899,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,134,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840806,s,position_lat,406179926,semicircles,position_long,-1412193900,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840807,s,position_lat,406179927,semicircles,position_long,-1412193902,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,133,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840808,s,position_lat,406179928,semicircles,position_long,-1412193903,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,133,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840809,s,position_lat,406179929,semicircles,position_long,-1412193904,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,132,bpm,cadence,78,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840810,s,position_lat,406179929,semicircles,position_long,-1412193905,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,132,bpm,cadence,78,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840811,s,position_lat,406179930,semicircles,position_long,-1412193907,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,132,bpm,cadence,78,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840812,s,position_lat,406179929,semicircles,position_long,-1412193907,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840813,s,position_lat,406179930,semicircles,position_long,-1412193908,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,133,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840814,s,position_lat,406179930,semicircles,position_long,-1412193909,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,132,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840815,s,position_lat,406179930,semicircles,position_long,-1412193909,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840816,s,position_lat,406179930,semicircles,position_long,-1412193909,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840817,s,position_lat,406179930,semicircles,position_long,-1412193909,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840818,s,position_lat,406179931,semicircles,position_long,-1412193909,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840819,s,position_lat,406179931,semicircles,position_long,-1412193909,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,132,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840820,s,position_lat,406179931,semicircles,position_long,-1412193909,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,132,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840821,s,position_lat,406179932,semicircles,position_long,-1412193910,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840822,s,position_lat,406179932,semicircles,position_long,-1412193910,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840823,s,position_lat,406179932,semicircles,position_long,-1412193910,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840824,s,position_lat,406179933,semicircles,position_long,-1412193911,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840825,s,position_lat,406179933,semicircles,position_long,-1412193912,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,133,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840826,s,position_lat,406179933,semicircles,position_long,-1412193913,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,134,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840827,s,position_lat,406179934,semicircles,position_long,-1412193913,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,134,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840828,s,position_lat,406179934,semicircles,position_long,-1412193914,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,134,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840829,s,position_lat,406179934,semicircles,position_long,-1412193915,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,134,bpm,cadence,79,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840830,s,position_lat,406179934,semicircles,position_long,-1412193916,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,135,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840831,s,position_lat,406179934,semicircles,position_long,-1412193917,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,135,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840832,s,position_lat,406179934,semicircles,position_long,-1412193917,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,135,bpm,cadence,82,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840833,s,position_lat,406179935,semicircles,position_long,-1412193917,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,144,watts,heart_rate,135,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840834,s,position_lat,406179935,semicircles,position_long,-1412193917,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,144,watts,heart_rate,135,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840835,s,position_lat,406179935,semicircles,position_long,-1412193917,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,135,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840836,s,position_lat,406179935,semicircles,position_long,-1412193917,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,135,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840837,s,position_lat,406179935,semicircles,position_long,-1412193917,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,136,watts,heart_rate,135,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840838,s,position_lat,406179935,semicircles,position_long,-1412193917,semicircles,distance,0.47,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,136,watts,heart_rate,135,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840839,s,position_lat,406179935,semicircles,position_long,-1412193917,semicircles,distance,0.48,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,135,bpm,cadence,82,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840840,s,position_lat,406179935,semicircles,position_long,-1412193917,semicircles,distance,0.48,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,135,bpm,cadence,82,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840841,s,position_lat,406179934,semicircles,position_long,-1412193916,semicircles,distance,0.48,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,134,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840842,s,position_lat,406179935,semicircles,position_long,-1412193916,semicircles,distance,0.48,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,134,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840843,s,position_lat,406179935,semicircles,position_long,-1412193916,semicircles,distance,0.48,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,133,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840844,s,position_lat,406179935,semicircles,position_long,-1412193916,semicircles,distance,0.48,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,132,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840845,s,position_lat,406179935,semicircles,position_long,-1412193915,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840846,s,position_lat,406179935,semicircles,position_long,-1412193915,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,132,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840847,s,position_lat,406179936,semicircles,position_long,-1412193915,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,131,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840848,s,position_lat,406179937,semicircles,position_long,-1412193915,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,136,watts,heart_rate,131,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840849,s,position_lat,406179938,semicircles,position_long,-1412193915,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,131,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840850,s,position_lat,406179938,semicircles,position_long,-1412193915,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,130,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840851,s,position_lat,406179938,semicircles,position_long,-1412193915,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,139,watts,heart_rate,130,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840852,s,position_lat,406179939,semicircles,position_long,-1412193914,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,138,watts,heart_rate,130,bpm,cadence,80,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840853,s,position_lat,406179939,semicircles,position_long,-1412193914,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,137,watts,heart_rate,130,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840855,s,position_lat,406179941,semicircles,position_long,-1412193914,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,129,bpm,cadence,82,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840855,s,position_lat,406179941,semicircles,position_long,-1412193913,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,129,bpm,cadence,82,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840856,s,position_lat,406179941,semicircles,position_long,-1412193912,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,129,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840857,s,position_lat,406179942,semicircles,position_long,-1412193912,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,129,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840858,s,position_lat,406179944,semicircles,position_long,-1412193913,semicircles,distance,0.49,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,129,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840859,s,position_lat,406179943,semicircles,position_long,-1412193912,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,128,bpm,cadence,82,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840860,s,position_lat,406179944,semicircles,position_long,-1412193913,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,128,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840861,s,position_lat,406179944,semicircles,position_long,-1412193913,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,129,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840862,s,position_lat,406179945,semicircles,position_long,-1412193914,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,129,bpm,cadence,82,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840863,s,position_lat,406179945,semicircles,position_long,-1412193914,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,129,bpm,cadence,81,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840864,s,position_lat,406179945,semicircles,position_long,-1412193915,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,140,watts,heart_rate,130,bpm,cadence,82,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840865,s,position_lat,406179945,semicircles,position_long,-1412193915,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,130,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840866,s,position_lat,406179945,semicircles,position_long,-1412193916,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,130,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840867,s,position_lat,406179945,semicircles,position_long,-1412193916,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,131,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840868,s,position_lat,406179946,semicircles,position_long,-1412193917,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,143,watts,heart_rate,131,bpm,cadence,83,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840869,s,position_lat,406179946,semicircles,position_long,-1412193917,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,142,watts,heart_rate,131,bpm,cadence,82,rpm,temperature,26,C,,,,,,,,,,
Data,5,record,timestamp,802840870,s,position_lat,406179946,semicircles,position_long,-1412193918,semicircles,distance,0.5,m,altitude,75.60000000000002,m,speed,0.0,m/s,power,141,watts,heart_rate,131,bpm,cadence,82,rpm,temperature,26,C,,,,,,,,,,
